week,week_start,team_1,points_1,team_2,points_2,team_id1,owner1,team_id2,owner2,Consolation,Playoff,Season
3,2014-09-16,Staff Infection,60.14,Fig Newtons ftw,97.10,2,--hidden--,3,--hidden--,0,0,2014
3,2014-09-16,Fig Newtons ftw,97.10,Staff Infection,60.14,3,--hidden--,2,--hidden--,0,0,2014
3,2014-09-16,Kelvin and not Cobbs,89.82,Feel the Brees,71.30,5,--hidden--,9,--hidden--,0,0,2014
3,2014-09-16,Feel the Brees,71.30,Kelvin and not Cobbs,89.82,9,--hidden--,5,--hidden--,0,0,2014
3,2014-09-16,Down with the Brown,97.42,PIERCEd Nips,89.98,6,--hidden--,8,--hidden--,0,0,2014
3,2014-09-16,PIERCEd Nips,89.98,Down with the Brown,97.42,8,--hidden--,6,--hidden--,0,0,2014
3,2014-09-16,Assaulted by Nation,99.20,RGIIIsome,82.20,7,--hidden--,10,--hidden--,0,0,2014
3,2014-09-16,RGIIIsome,82.20,Assaulted by Nation,99.20,10,--hidden--,7,--hidden--,0,0,2014
4,2014-09-23,The Sanchize,93.72,Kelvin and not Cobbs,69.70,1,--hidden--,5,--hidden--,0,0,2014
4,2014-09-23,Kelvin and not Cobbs,69.70,The Sanchize,93.72,5,--hidden--,1,--hidden--,0,0,2014
4,2014-09-23,Staff Infection,92.12,Jake's Okay Team,93.92,2,--hidden--,4,--hidden--,0,0,2014
4,2014-09-23,Jake's Okay Team,93.92,Staff Infection,92.12,4,--hidden--,2,--hidden--,0,0,2014
4,2014-09-23,Fig Newtons ftw,80.52,RGIIIsome,100.40,3,--hidden--,10,--hidden--,0,0,2014
4,2014-09-23,RGIIIsome,100.40,Fig Newtons ftw,80.52,10,--hidden--,3,--hidden--,0,0,2014
4,2014-09-23,Down with the Brown,119.46,Feel the Brees,85.04,6,--hidden--,9,--hidden--,0,0,2014
4,2014-09-23,Feel the Brees,85.04,Down with the Brown,119.46,9,--hidden--,6,--hidden--,0,0,2014
4,2014-09-23,Assaulted by Nation,99.22,PIERCEd Nips,113.98,7,--hidden--,8,--hidden--,0,0,2014
4,2014-09-23,PIERCEd Nips,113.98,Assaulted by Nation,99.22,8,--hidden--,7,--hidden--,0,0,2014
5,2014-09-30,The Sanchize,67.56,Down with the Brown,94.46,1,--hidden--,6,--hidden--,0,0,2014
5,2014-09-30,Down with the Brown,94.46,The Sanchize,67.56,6,--hidden--,1,--hidden--,0,0,2014
5,2014-09-30,Staff Infection,85.72,Kelvin and not Cobbs,120.04,2,--hidden--,5,--hidden--,0,0,2014
5,2014-09-30,Kelvin and not Cobbs,120.04,Staff Infection,85.72,5,--hidden--,2,--hidden--,0,0,2014
5,2014-09-30,Fig Newtons ftw,119.94,Jake's Okay Team,108.64,3,--hidden--,4,--hidden--,0,0,2014
5,2014-09-30,Jake's Okay Team,108.64,Fig Newtons ftw,119.94,4,--hidden--,3,--hidden--,0,0,2014
5,2014-09-30,Assaulted by Nation,126.78,Feel the Brees,58.56,7,--hidden--,9,--hidden--,0,0,2014
5,2014-09-30,Feel the Brees,58.56,Assaulted by Nation,126.78,9,--hidden--,7,--hidden--,0,0,2014
5,2014-09-30,PIERCEd Nips,74.44,RGIIIsome,100.18,8,--hidden--,10,--hidden--,0,0,2014
5,2014-09-30,RGIIIsome,100.18,PIERCEd Nips,74.44,10,--hidden--,8,--hidden--,0,0,2014
6,2014-10-07,The Sanchize,105.94,Assaulted by Nation,126.40,1,--hidden--,7,--hidden--,0,0,2014
6,2014-10-07,Assaulted by Nation,126.40,The Sanchize,105.94,7,--hidden--,1,--hidden--,0,0,2014
6,2014-10-07,Staff Infection,113.62,Down with the Brown,99.18,2,--hidden--,6,--hidden--,0,0,2014
6,2014-10-07,Down with the Brown,99.18,Staff Infection,113.62,6,--hidden--,2,--hidden--,0,0,2014
6,2014-10-07,Fig Newtons ftw,123.82,Kelvin and not Cobbs,104.54,3,--hidden--,5,--hidden--,0,0,2014
6,2014-10-07,Kelvin and not Cobbs,104.54,Fig Newtons ftw,123.82,5,--hidden--,3,--hidden--,0,0,2014
6,2014-10-07,Jake's Okay Team,66.94,RGIIIsome,105.52,4,--hidden--,10,--hidden--,0,0,2014
6,2014-10-07,RGIIIsome,105.52,Jake's Okay Team,66.94,10,--hidden--,4,--hidden--,0,0,2014
6,2014-10-07,PIERCEd Nips,92.56,Feel the Brees,92.44,8,--hidden--,9,--hidden--,0,0,2014
6,2014-10-07,Feel the Brees,92.44,PIERCEd Nips,92.56,9,--hidden--,8,--hidden--,0,0,2014
7,2014-10-14,The Sanchize,60.66,PIERCEd Nips,99.00,1,--hidden--,8,--hidden--,0,0,2014
7,2014-10-14,PIERCEd Nips,99.00,The Sanchize,60.66,8,--hidden--,1,--hidden--,0,0,2014
7,2014-10-14,Staff Infection,86.36,Assaulted by Nation,122.06,2,--hidden--,7,--hidden--,0,0,2014
7,2014-10-14,Assaulted by Nation,122.06,Staff Infection,86.36,7,--hidden--,2,--hidden--,0,0,2014
7,2014-10-14,Fig Newtons ftw,94.62,Down with the Brown,97.84,3,--hidden--,6,--hidden--,0,0,2014
7,2014-10-14,Down with the Brown,97.84,Fig Newtons ftw,94.62,6,--hidden--,3,--hidden--,0,0,2014
7,2014-10-14,Jake's Okay Team,94.62,Kelvin and not Cobbs,115.22,4,--hidden--,5,--hidden--,0,0,2014
7,2014-10-14,Kelvin and not Cobbs,115.22,Jake's Okay Team,94.62,5,--hidden--,4,--hidden--,0,0,2014
7,2014-10-14,Feel the Brees,69.80,RGIIIsome,105.92,9,--hidden--,10,--hidden--,0,0,2014
7,2014-10-14,RGIIIsome,105.92,Feel the Brees,69.80,10,--hidden--,9,--hidden--,0,0,2014
8,2014-10-21,The Sanchize,120.56,Feel the Brees,96.84,1,--hidden--,9,--hidden--,0,0,2014
8,2014-10-21,Feel the Brees,96.84,The Sanchize,120.56,9,--hidden--,1,--hidden--,0,0,2014
8,2014-10-21,Staff Infection,97.88,PIERCEd Nips,83.62,2,--hidden--,8,--hidden--,0,0,2014
8,2014-10-21,PIERCEd Nips,83.62,Staff Infection,97.88,8,--hidden--,2,--hidden--,0,0,2014
8,2014-10-21,Fig Newtons ftw,116.84,Assaulted by Nation,117.50,3,--hidden--,7,--hidden--,0,0,2014
8,2014-10-21,Assaulted by Nation,117.50,Fig Newtons ftw,116.84,7,--hidden--,3,--hidden--,0,0,2014
8,2014-10-21,Jake's Okay Team,103.32,Down with the Brown,144.04,4,--hidden--,6,--hidden--,0,0,2014
8,2014-10-21,Down with the Brown,144.04,Jake's Okay Team,103.32,6,--hidden--,4,--hidden--,0,0,2014
8,2014-10-21,Kelvin and not Cobbs,88.46,RGIIIsome,96.64,5,--hidden--,10,--hidden--,0,0,2014
8,2014-10-21,RGIIIsome,96.64,Kelvin and not Cobbs,88.46,10,--hidden--,5,--hidden--,0,0,2014
9,2014-10-28,The Sanchize,122.62,RGIIIsome,85.46,1,--hidden--,10,--hidden--,0,0,2014
9,2014-10-28,RGIIIsome,85.46,The Sanchize,122.62,10,--hidden--,1,--hidden--,0,0,2014
9,2014-10-28,Staff Infection,74.72,Feel the Brees,61.48,2,--hidden--,9,--hidden--,0,0,2014
9,2014-10-28,Feel the Brees,61.48,Staff Infection,74.72,9,--hidden--,2,--hidden--,0,0,2014
9,2014-10-28,Fig Newtons ftw,91.64,PIERCEd Nips,81.30,3,--hidden--,8,--hidden--,0,0,2014
9,2014-10-28,PIERCEd Nips,81.30,Fig Newtons ftw,91.64,8,--hidden--,3,--hidden--,0,0,2014
9,2014-10-28,Jake's Okay Team,110.56,Assaulted by Nation,132.96,4,--hidden--,7,--hidden--,0,0,2014
9,2014-10-28,Assaulted by Nation,132.96,Jake's Okay Team,110.56,7,--hidden--,4,--hidden--,0,0,2014
9,2014-10-28,Kelvin and not Cobbs,95.16,Down with the Brown,106.02,5,--hidden--,6,--hidden--,0,0,2014
9,2014-10-28,Down with the Brown,106.02,Kelvin and not Cobbs,95.16,6,--hidden--,5,--hidden--,0,0,2014
10,2014-11-04,The Sanchize,84.18,Staff Infection,113.10,1,--hidden--,2,--hidden--,0,0,2014
10,2014-11-04,Staff Infection,113.10,The Sanchize,84.18,2,--hidden--,1,--hidden--,0,0,2014
10,2014-11-04,Fig Newtons ftw,58.30,Feel the Brees,67.38,3,--hidden--,9,--hidden--,0,0,2014
10,2014-11-04,Feel the Brees,67.38,Fig Newtons ftw,58.30,9,--hidden--,3,--hidden--,0,0,2014
10,2014-11-04,Jake's Okay Team,114.96,PIERCEd Nips,111.10,4,--hidden--,8,--hidden--,0,0,2014
10,2014-11-04,PIERCEd Nips,111.10,Jake's Okay Team,114.96,8,--hidden--,4,--hidden--,0,0,2014
10,2014-11-04,Kelvin and not Cobbs,176.78,Assaulted by Nation,87.34,5,--hidden--,7,--hidden--,0,0,2014
10,2014-11-04,Assaulted by Nation,87.34,Kelvin and not Cobbs,176.78,7,--hidden--,5,--hidden--,0,0,2014
10,2014-11-04,Down with the Brown,94.80,RGIIIsome,78.84,6,--hidden--,10,--hidden--,0,0,2014
10,2014-11-04,RGIIIsome,78.84,Down with the Brown,94.80,10,--hidden--,6,--hidden--,0,0,2014
11,2014-11-11,The Sanchize,73.70,Fig Newtons ftw,74.38,1,--hidden--,3,--hidden--,0,0,2014
11,2014-11-11,Fig Newtons ftw,74.38,The Sanchize,73.70,3,--hidden--,1,--hidden--,0,0,2014
11,2014-11-11,Staff Infection,78.32,RGIIIsome,93.52,2,--hidden--,10,--hidden--,0,0,2014
11,2014-11-11,RGIIIsome,93.52,Staff Infection,78.32,10,--hidden--,2,--hidden--,0,0,2014
11,2014-11-11,Jake's Okay Team,84.92,Feel the Brees,67.80,4,--hidden--,9,--hidden--,0,0,2014
11,2014-11-11,Feel the Brees,67.80,Jake's Okay Team,84.92,9,--hidden--,4,--hidden--,0,0,2014
11,2014-11-11,Kelvin and not Cobbs,84.48,PIERCEd Nips,75.44,5,--hidden--,8,--hidden--,0,0,2014
11,2014-11-11,PIERCEd Nips,75.44,Kelvin and not Cobbs,84.48,8,--hidden--,5,--hidden--,0,0,2014
11,2014-11-11,Down with the Brown,91.66,Assaulted by Nation,96.22,6,--hidden--,7,--hidden--,0,0,2014
11,2014-11-11,Assaulted by Nation,96.22,Down with the Brown,91.66,7,--hidden--,6,--hidden--,0,0,2014
12,2014-11-18,The Sanchize,90.02,Jake's Okay Team,121.82,1,--hidden--,4,--hidden--,0,0,2014
12,2014-11-18,Jake's Okay Team,121.82,The Sanchize,90.02,4,--hidden--,1,--hidden--,0,0,2014
12,2014-11-18,Staff Infection,86.54,Fig Newtons ftw,96.26,2,--hidden--,3,--hidden--,0,0,2014
12,2014-11-18,Fig Newtons ftw,96.26,Staff Infection,86.54,3,--hidden--,2,--hidden--,0,0,2014
12,2014-11-18,Kelvin and not Cobbs,109.94,Feel the Brees,107.20,5,--hidden--,9,--hidden--,0,0,2014
12,2014-11-18,Feel the Brees,107.20,Kelvin and not Cobbs,109.94,9,--hidden--,5,--hidden--,0,0,2014
12,2014-11-18,Down with the Brown,142.38,PIERCEd Nips,103.16,6,--hidden--,8,--hidden--,0,0,2014
12,2014-11-18,PIERCEd Nips,103.16,Down with the Brown,142.38,8,--hidden--,6,--hidden--,0,0,2014
12,2014-11-18,Assaulted by Nation,83.62,RGIIIsome,106.24,7,--hidden--,10,--hidden--,0,0,2014
12,2014-11-18,RGIIIsome,106.24,Assaulted by Nation,83.62,10,--hidden--,7,--hidden--,0,0,2014
13,2014-11-25,The Sanchize,80.30,Kelvin and not Cobbs,94.84,1,--hidden--,5,--hidden--,0,0,2014
13,2014-11-25,Kelvin and not Cobbs,94.84,The Sanchize,80.30,5,--hidden--,1,--hidden--,0,0,2014
13,2014-11-25,Staff Infection,84.50,Jake's Okay Team,83.34,2,--hidden--,4,--hidden--,0,0,2014
13,2014-11-25,Jake's Okay Team,83.34,Staff Infection,84.50,4,--hidden--,2,--hidden--,0,0,2014
13,2014-11-25,Fig Newtons ftw,84.30,RGIIIsome,103.50,3,--hidden--,10,--hidden--,0,0,2014
13,2014-11-25,RGIIIsome,103.50,Fig Newtons ftw,84.30,10,--hidden--,3,--hidden--,0,0,2014
13,2014-11-25,Down with the Brown,148.96,Feel the Brees,96.78,6,--hidden--,9,--hidden--,0,0,2014
13,2014-11-25,Feel the Brees,96.78,Down with the Brown,148.96,9,--hidden--,6,--hidden--,0,0,2014
13,2014-11-25,Assaulted by Nation,157.10,PIERCEd Nips,91.32,7,--hidden--,8,--hidden--,0,0,2014
13,2014-11-25,PIERCEd Nips,91.32,Assaulted by Nation,157.10,8,--hidden--,7,--hidden--,0,0,2014
14,2014-12-02,Fig Newtons ftw,140.58,RGIIIsome,124.20,3,--hidden--,10,--hidden--,0,1,2014
14,2014-12-02,RGIIIsome,124.20,Fig Newtons ftw,140.58,10,--hidden--,3,--hidden--,0,1,2014
14,2014-12-02,Jake's Okay Team,100.60,Kelvin and not Cobbs,110.82,4,--hidden--,5,--hidden--,0,1,2014
14,2014-12-02,Kelvin and not Cobbs,110.82,Jake's Okay Team,100.60,5,--hidden--,4,--hidden--,0,1,2014
15,2014-12-09,The Sanchize,70.58,PIERCEd Nips,54.30,1,--hidden--,8,--hidden--,1,1,2014
15,2014-12-09,PIERCEd Nips,54.30,The Sanchize,70.58,8,--hidden--,1,--hidden--,1,1,2014
15,2014-12-09,Staff Infection,63.38,Feel the Brees,65.90,2,--hidden--,9,--hidden--,1,1,2014
15,2014-12-09,Feel the Brees,65.90,Staff Infection,63.38,9,--hidden--,2,--hidden--,1,1,2014
15,2014-12-09,Fig Newtons ftw,106.28,Down with the Brown,117.52,3,--hidden--,6,--hidden--,0,1,2014
15,2014-12-09,Down with the Brown,117.52,Fig Newtons ftw,106.28,6,--hidden--,3,--hidden--,0,1,2014
15,2014-12-09,Jake's Okay Team,134.50,RGIIIsome,97.90,4,--hidden--,10,--hidden--,0,1,2014
15,2014-12-09,RGIIIsome,97.90,Jake's Okay Team,134.50,10,--hidden--,4,--hidden--,0,1,2014
15,2014-12-09,Kelvin and not Cobbs,77.32,Assaulted by Nation,93.98,5,--hidden--,7,--hidden--,0,1,2014
15,2014-12-09,Assaulted by Nation,93.98,Kelvin and not Cobbs,77.32,7,--hidden--,5,--hidden--,0,1,2014
